id,gender,age,spend
8897,F,18,163.21
8898,F,74,126.8
8899,F,25,269.6
8900,M,34,180.2
8901,F,20,281.01
8902,F,20,285.16
8903,F,41,255.46
8904,M,95,298.9
8905,M,18,273.03
8906,F,45,239.61
8907,F,21,86.51
8908,F,42,139.49
8909,M,19,246.71
8910,F,22,167.99
8911,F,71,141.86
8912,M,29,142.52
8913,M,30,158.76
8914,F,27,17.96
8915,M,98,206.76
8916,F,54,295.59
8917,F,21,156.25
8918,F,23,225.44
8919,F,18,290.98
8920,F,20,64.71
8921,M,38,151.8
8922,M,29,178.98
8923,F,22,136.97
8924,F,95,26.8
8925,F,50,35.26
8926,M,73,289.22
8927,F,67,177.36
8928,M,43,26.74
8929,F,24,38.27
8930,F,73,241.71
8931,F,24,213.32
8932,F,22,166.52
8933,F,29,242.86
8934,F,19,102.96
8935,M,36,58.23
8936,F,38,148.82
8937,M,24,29.49
8938,M,23,219.85
8939,F,20,250.35
8940,F,36,21.2
8941,F,21,223.31
8942,M,37,223.61
8943,F,81,229.79
8944,M,23,62.58
8945,F,19,62.94
8946,M,19,110.71
8947,F,83,41.7
8948,F,21,291.46
8949,F,20,91.86
8950,M,72,240.92
8951,F,51,224.19
8952,F,93,149.45
8953,F,51,164.96
8954,M,23,63.62
8955,F,99,169.42
8956,F,23,136.29
8957,F,48,93.0
8958,M,21,55.74
8959,F,38,99.13
8960,F,20,215.63
8961,F,18,103.13
8962,F,70,64.71
8963,F,24,147.88
8964,F,40,190.01
8965,F,95,21.87
8966,F,84,72.28
8967,F,22,295.14
8968,M,20,25.59
8969,F,79,183.76
8970,F,33,85.56
8971,M,29,118.51
8972,M,52,262.37
8973,M,25,225.82
8974,F,21,178.92
8975,F,27,167.41
8976,F,21,126.63
8977,M,24,28.35
8978,F,18,54.95
8979,M,24,53.09
8980,F,33,27.9
8981,M,23,197.45
8982,M,50,151.45
8983,F,47,48.62
8984,M,24,244.79
8985,M,18,207.55
8986,M,43,49.29
8987,F,52,51.17
8988,F,81,252.32
8989,F,30,196.03
8990,F,23,110.74
8991,F,23,12.41
8992,F,23,245.94
8993,F,23,129.75
8994,F,22,221.51
8995,F,24,220.9
8996,F,41,176.18
8997,M,52,114.94
8998,M,46,229.86
8999,F,19,222.87
9000,F,96,254.64
9001,F,21,51.63
9002,F,84,228.09
9003,F,49,207.15
9004,M,24,275.25
9005,F,18,87.79
9006,F,20,211.8
9007,F,21,28.36
9008,M,76,267.81
9009,F,88,235.81
9010,F,20,111.6
9011,F,99,154.36
9012,F,53,279.93
9013,F,50,236.2
9014,F,29,39.4
9015,F,18,69.51
9016,F,34,222.64
9017,M,40,219.07
9018,F,18,181.26
9019,F,54,151.08
9020,F,23,209.43
9021,F,22,82.53
9022,M,95,119.13
9023,F,24,44.84
9024,M,22,15.33
9025,F,75,176.5
9026,F,18,82.48
9027,M,20,281.66
9028,F,95,63.34
9029,F,66,132.22
9030,F,21,273.48
9031,F,91,30.62
9032,F,95,66.87
9033,F,61,204.69
9034,F,24,100.58
9035,M,90,135.09
9036,M,19,235.34
9037,F,26,44.66
9038,F,42,282.82
9039,F,29,290.7
9040,F,54,91.96
9041,F,34,52.1
9042,F,64,262.82
9043,F,46,211.52
9044,M,58,153.02
9045,F,66,125.5
9046,F,22,205.19
9047,M,18,88.05
9048,F,32,209.61
9049,F,45,279.87
9050,M,64,278.06
9051,F,47,217.57
9052,M,49,252.9
9053,F,34,297.08
9054,F,21,72.47
9055,F,36,291.47
9056,F,18,210.95
9057,F,85,243.36
9058,F,33,193.09
9059,F,48,193.38
9060,F,21,6.64
9061,F,92,73.11
9062,F,70,93.35
9063,M,69,75.49
9064,M,44,79.63
9065,F,53,171.39
9066,F,29,263.93
9067,M,24,138.01
9068,F,31,135.79
9069,F,22,165.25
9070,F,84,81.21
9071,F,40,12.78
9072,M,55,62.13
9073,F,21,278.93
9074,M,44,36.58
9075,F,37,104.48
9076,F,70,123.85
9077,F,22,266.43
9078,M,19,133.21
9079,F,69,142.5
9080,F,20,260.56
9081,F,35,231.42
9082,F,73,120.95
9083,F,22,160.87
9084,F,95,143.52
9085,F,40,142.44
9086,M,23,30.9
9087,F,44,159.03
9088,F,45,259.12
9089,M,40,282.56
9090,M,42,258.3
9091,F,19,212.05
9092,M,20,208.28
9093,F,22,97.26
9094,F,19,225.56
9095,M,60,52.85
9096,F,19,55.98
9097,M,52,26.62
9098,F,40,268.98
9099,M,47,154.54
9100,F,20,114.94
9101,F,69,127.77
9102,F,23,109.6
9103,M,20,104.09
9104,F,23,186.35
9105,F,34,226.13
9106,M,22,236.67
9107,F,42,26.05
9108,F,41,193.43
9109,M,38,234.07
9110,F,18,227.14
9111,F,65,96.17
9112,F,88,275.93
9113,F,24,141.61
9114,M,23,32.42
9115,F,59,89.16
9116,F,41,21.93
9117,F,19,166.99
9118,F,67,115.13
9119,M,83,37.46
9120,F,18,91.49
9121,F,20,139.33
9122,F,75,192.81
9123,F,43,42.17
9124,F,22,67.57
9125,F,63,189.92
9126,F,30,179.2
9127,F,51,59.21
9128,M,24,30.91
9129,F,51,227.76
9130,F,22,206.18
9131,F,53,42.32
9132,M,54,279.02
9133,F,25,11.55
9134,F,78,276.27
9135,M,35,64.45
9136,M,31,192.39
9137,F,65,190.3
9138,M,92,174.88
9139,F,74,250.33
9140,F,20,264.94
9141,F,23,5.4
9142,F,21,233.34
9143,F,44,40.27
9144,F,41,37.72
9145,F,47,86.84
9146,F,63,167.27
9147,M,86,32.01
9148,F,74,64.64
9149,F,41,138.9
9150,M,74,128.93
9151,F,36,102.0
9152,F,50,194.28
9153,F,23,262.89
9154,M,24,51.78
9155,F,19,113.59
9156,F,30,232.69
9157,M,20,40.95
9158,F,24,221.95
9159,F,33,122.94
9160,F,88,74.88
9161,F,35,180.05
9162,F,18,58.0
9163,F,26,198.61
9164,F,90,204.9
9165,M,32,293.57
9166,F,34,185.33
9167,M,57,8.98
9168,F,26,165.58
9169,F,53,286.51
9170,F,27,240.93
9171,F,90,277.85
9172,F,92,127.55
9173,M,54,191.49
9174,F,80,194.53
9175,F,21,10.43
9176,F,96,22.54
9177,F,96,273.71
9178,M,37,125.11
9179,F,19,289.76
9180,M,18,99.41
9181,F,33,202.82
9182,F,34,45.59
9183,F,81,113.11
9184,M,18,253.66
9185,F,23,91.87
9186,M,84,248.5
9187,F,23,82.89
9188,F,60,122.66
9189,F,96,112.24
9190,M,82,264.61
9191,F,19,34.2
9192,F,18,217.88
9193,F,24,11.52
9194,M,62,33.71
9195,F,58,64.13
9196,M,21,113.15
9197,M,19,178.14
9198,F,43,45.07
9199,F,55,86.76
9200,F,19,166.07
9201,F,24,164.38
9202,M,70,159.09
9203,F,60,235.26
9204,F,19,183.6
9205,M,83,274.05
9206,F,22,284.55
9207,F,23,112.88
9208,F,23,180.66
9209,F,42,254.29
9210,F,67,290.09
9211,M,55,99.57
9212,F,18,5.0
9213,F,19,78.93
9214,M,18,243.31
9215,F,18,26.05
9216,F,51,110.85
9217,M,20,143.69
9218,F,40,30.92
9219,F,49,174.73
9220,M,34,67.85
9221,M,99,159.28
9222,F,27,102.02
9223,M,18,26.79
9224,F,60,30.54
9225,F,20,142.75
9226,M,28,122.82
9227,F,44,110.83
9228,M,37,204.95
9229,F,19,147.4
9230,M,34,52.11
9231,M,39,173.18
9232,M,21,99.66
9233,F,70,239.32
9234,F,56,215.93
9235,F,40,233.34
9236,F,55,186.51
9237,F,23,171.81
9238,F,19,16.43
9239,F,19,234.88
9240,F,18,110.46
9241,F,20,286.16
9242,M,18,74.52
9243,M,30,62.46
9244,F,20,69.38
9245,F,34,220.08
9246,M,34,118.18
9247,F,21,246.46
9248,M,33,147.97
9249,F,51,229.41
9250,F,20,221.22
9251,F,37,29.51
9252,F,18,134.78
9253,F,23,251.84
9254,F,37,125.66
9255,F,62,156.28
9256,F,24,210.93
9257,F,75,51.74
9258,F,56,79.18
9259,F,22,253.96
9260,F,62,126.62
9261,M,23,257.46
9262,M,24,166.67
9263,F,83,168.35
9264,F,25,158.57
9265,F,21,116.93
9266,F,24,271.1
9267,M,37,71.52
9268,M,30,144.62
9269,F,23,282.84
9270,M,19,221.15
9271,F,24,84.5
9272,F,21,227.67
9273,F,19,215.02
9274,F,31,175.42
9275,M,90,143.7
9276,F,34,43.72
9277,F,20,157.48
9278,F,23,180.48
9279,F,46,49.14
9280,F,18,60.05
9281,M,18,257.45
9282,F,95,119.51
9283,F,21,21.89
9284,F,30,182.69
9285,F,24,97.68
9286,F,21,249.63
9287,F,58,41.68
9288,M,53,135.81
9289,F,23,222.44
9290,F,98,9.22
9291,F,37,67.33
9292,F,68,141.07
9293,F,90,109.35
9294,F,22,71.98
9295,F,22,192.16
9296,F,22,77.77
9297,F,66,175.73
9298,M,54,171.71
9299,F,40,226.22
9300,M,49,248.9
9301,F,31,232.94
9302,M,20,258.4
9303,M,92,237.83
9304,M,19,113.94
9305,F,23,146.37
9306,F,50,10.12
9307,F,24,45.87
9308,F,32,148.0
9309,F,18,209.44
9310,F,21,238.07
9311,F,40,75.91
9312,F,58,138.97
9313,F,66,32.32
9314,F,18,197.34
9315,F,69,164.36
9316,F,56,245.02
9317,F,23,7.59
9318,M,95,152.77
9319,M,60,218.26
9320,M,19,65.39
9321,F,33,79.81
9322,F,19,49.76
9323,M,32,237.53
9324,F,34,115.32
9325,F,19,103.54
9326,F,40,63.87
9327,F,23,96.16
9328,M,45,170.88
9329,M,19,155.61
9330,M,22,211.72
9331,M,22,288.68
9332,F,23,173.4
9333,F,30,136.1
9334,F,49,173.71
9335,F,90,292.82
9336,F,30,36.12
9337,M,85,68.93
9338,F,37,220.77
9339,F,21,141.4
9340,F,21,200.0
9341,F,98,61.1
9342,F,34,277.33
9343,F,21,79.79
9344,F,20,259.95
9345,F,83,130.51
9346,F,76,261.4
9347,M,46,268.43
9348,F,32,267.27
9349,M,22,286.93
9350,F,42,248.0
9351,F,66,287.55
9352,F,80,278.58
9353,F,48,18.14
9354,F,20,106.84
9355,F,27,87.04
9356,M,39,69.76
9357,F,22,165.57
9358,M,21,9.97
9359,M,27,53.82
9360,F,34,57.69
9361,F,60,64.77
9362,F,29,95.72
9363,F,99,266.27
9364,F,78,129.38
9365,M,40,182.38
9366,F,28,104.06
9367,F,99,46.47
9368,F,33,117.61
9369,F,90,83.33
9370,M,38,7.64
9371,M,19,240.6
9372,F,52,296.06
9373,F,19,129.75
9374,F,18,96.44
9375,F,64,292.0
9376,F,21,203.83
9377,M,43,63.74
9378,F,20,32.27
9379,M,21,86.42
9380,F,21,159.09
9381,F,38,219.08
9382,F,31,206.27
9383,F,46,149.07
9384,M,23,280.52
9385,F,37,12.92
9386,M,84,165.41
9387,M,20,30.79
9388,M,24,286.26
9389,M,20,95.18
9390,F,47,76.05
9391,F,46,39.69
9392,F,27,282.94
9393,F,41,279.5
9394,F,18,36.22
9395,F,85,166.21
9396,M,74,263.27
9397,F,50,201.46
9398,M,22,161.52
9399,M,21,150.55
9400,M,75,220.27
9401,F,22,133.88
9402,F,19,209.57
9403,F,63,242.23
9404,F,38,262.27
9405,F,42,203.7
9406,M,92,109.5
9407,M,24,251.73
9408,M,46,106.24
9409,F,23,68.75
9410,F,30,172.49
9411,M,68,257.58
9412,F,18,38.38
9413,F,18,195.21
9414,F,71,19.59
9415,F,61,84.58
9416,F,48,75.03
9417,M,18,109.2
9418,F,33,225.51
9419,F,92,112.37
9420,F,58,14.42
9421,F,52,148.46
9422,M,53,65.57
9423,F,29,233.68
9424,F,93,109.42
9425,F,49,160.86
9426,F,22,205.14
9427,M,18,159.45
9428,F,85,248.76
9429,F,89,201.48
9430,M,31,8.71
9431,F,22,171.67
9432,M,18,9.59
9433,F,63,186.48
9434,F,21,110.91
9435,F,37,83.59
9436,M,51,20.82
9437,F,21,35.55
9438,F,80,141.96
9439,F,76,156.49
9440,F,45,124.24
9441,F,24,207.72
9442,F,24,228.29
9443,F,38,21.72
9444,F,19,283.3
9445,F,19,158.56
9446,F,57,174.12
9447,M,51,53.35
9448,F,80,290.78
9449,M,52,273.85
9450,F,19,56.91
9451,F,56,28.32
9452,F,46,170.99
9453,F,23,224.81
9454,F,53,79.41
9455,F,33,31.43
9456,F,69,289.38
9457,F,30,119.21
9458,M,84,290.08
9459,F,18,37.61
9460,M,42,130.79
9461,M,29,205.34
9462,F,20,106.12
9463,F,57,55.61
9464,M,56,183.34
9465,F,84,42.75
9466,F,41,111.29
9467,F,21,267.41
9468,F,54,250.66
9469,F,23,262.45
9470,M,25,264.82
9471,F,18,295.59
9472,F,18,211.82
9473,F,47,179.05
9474,M,70,8.6
9475,F,41,142.95
9476,F,29,93.34
9477,F,56,147.71
9478,M,20,243.6
9479,F,19,172.44
9480,M,21,278.49
9481,F,23,159.22
9482,M,24,218.12
9483,F,75,56.36
9484,F,37,7.57
9485,M,26,72.21
9486,F,63,74.01
9487,F,24,166.36
9488,F,43,147.53
9489,F,93,62.22
9490,M,41,96.1
9491,M,95,160.33
9492,F,34,190.44
9493,F,46,254.0
9494,F,21,191.52
9495,F,95,135.83
9496,F,90,30.41
9497,M,57,108.16
9498,M,51,144.86
9499,F,24,39.26
9500,F,28,140.79
9501,F,27,225.62
9502,F,39,95.51
9503,M,62,186.83
9504,F,27,6.13
9505,F,65,266.07
9506,M,99,18.49
9507,F,41,165.25
9508,M,20,163.29
9509,M,59,50.17
9510,M,51,141.33
9511,F,91,91.61
9512,F,83,31.33
9513,M,19,60.56
9514,F,19,127.67
9515,M,21,167.44
9516,F,43,94.66
9517,F,23,214.31
9518,F,21,256.83
9519,M,92,125.14
9520,F,23,5.43
9521,M,42,211.72
9522,F,48,113.26
9523,F,49,121.07
9524,F,18,78.06
9525,F,75,76.68
9526,M,20,53.5
9527,F,34,52.82
9528,M,40,245.65
9529,F,68,125.26
9530,F,72,35.78
9531,F,34,193.92
9532,F,19,191.74
9533,F,28,86.48
9534,M,27,236.42
9535,F,30,95.98
9536,F,22,7.78
9537,F,21,9.91
9538,F,41,177.62
9539,F,39,139.03
9540,M,39,163.65
9541,F,68,131.24
9542,F,19,100.36
9543,M,21,292.39
9544,F,33,291.4
9545,F,23,264.46
9546,F,47,247.54
9547,M,40,37.95
9548,F,87,141.92
9549,F,19,119.74
9550,F,72,214.27
9551,M,84,138.0
9552,M,89,26.03
9553,F,45,63.33
9554,M,20,22.11
9555,F,68,172.34
9556,F,77,75.35
9557,F,27,237.07
9558,M,81,234.86
9559,F,35,249.3
9560,F,77,62.42
9561,F,78,66.57
9562,F,27,199.69
9563,F,42,218.08
9564,F,22,125.29
9565,F,31,79.3
9566,F,44,117.7
9567,F,52,290.19
9568,F,69,93.46
9569,M,18,189.86
9570,M,23,100.66
9571,F,77,156.95
9572,F,76,236.45
9573,M,89,102.16
9574,M,24,296.63
9575,F,44,187.91
9576,M,83,47.13
9577,F,89,207.45
9578,F,33,225.46
9579,F,86,287.86
9580,F,23,159.41
9581,F,34,266.65
9582,M,20,32.15
9583,F,47,67.41
9584,F,45,263.08
9585,F,36,271.52
9586,M,20,92.56
9587,F,20,75.81
9588,F,69,223.06
9589,F,20,47.86
9590,F,24,293.28
9591,F,19,257.03
9592,F,87,31.95
9593,F,57,198.3
9594,F,68,212.85
9595,F,23,207.03
9596,F,21,93.7
9597,M,20,156.81
9598,F,18,297.1
9599,F,23,144.73
9600,F,24,160.56
9601,F,79,248.78
9602,F,25,230.73
9603,F,81,14.8
9604,F,67,74.77
9605,F,53,187.55
9606,F,52,59.86
9607,F,23,154.16
9608,F,62,171.37
9609,F,54,92.97
9610,F,20,12.21
9611,M,85,51.78
9612,F,31,69.76
9613,M,43,40.97
9614,M,81,134.92
9615,F,18,116.7
9616,M,20,81.8
9617,F,18,221.02
9618,F,33,224.74
9619,F,93,280.69
9620,M,31,78.57
9621,F,96,178.01
9622,F,19,184.82
9623,M,65,246.77
9624,M,75,274.19
9625,M,33,98.81
9626,M,47,43.73
9627,F,48,138.88
9628,F,92,29.58
9629,M,91,47.83
9630,M,22,82.64
9631,M,96,102.72
9632,M,27,40.96
9633,F,23,268.31
9634,F,22,83.37
9635,M,24,25.57
9636,F,45,185.62
9637,M,50,51.1
9638,F,19,282.22
9639,M,76,282.62
9640,F,21,95.95
9641,F,23,179.85
9642,F,28,60.88
9643,M,28,13.47
9644,F,21,204.75
9645,M,19,265.75
9646,F,66,115.54
9647,M,99,118.84
9648,F,22,110.33
9649,F,21,103.16
9650,F,52,153.73
9651,M,37,95.73
9652,F,21,22.21
9653,F,46,221.95
9654,F,85,25.73
9655,M,22,30.44
9656,F,20,110.3
9657,F,29,119.94
9658,M,99,269.36
9659,F,42,126.91
9660,F,60,206.07
9661,F,41,262.28
9662,M,87,45.55
9663,F,61,259.9
9664,F,83,276.79
9665,F,87,294.11
9666,M,21,297.63
9667,F,51,257.17
9668,M,69,37.28
9669,F,98,122.93
9670,F,22,214.49
9671,F,85,106.16
9672,F,76,194.17
9673,F,24,123.33
9674,M,74,27.86
9675,F,24,191.56
9676,M,18,117.35
9677,F,18,226.13
9678,F,71,176.3
9679,M,38,67.67
9680,M,81,238.56
9681,F,22,157.27
9682,F,20,224.23
9683,M,23,123.28
9684,M,22,195.98
9685,F,73,204.47
9686,F,22,267.5
9687,M,22,289.95
9688,M,94,161.02
9689,F,84,168.45
9690,M,25,119.01
9691,F,36,79.4
9692,M,38,245.46
9693,F,21,66.67
9694,F,36,14.17
9695,F,50,247.83
9696,F,19,221.9
9697,F,20,170.6
9698,F,41,250.91
9699,F,24,218.26
9700,F,69,49.89
9701,M,24,144.75
9702,F,52,135.6
9703,F,23,266.81
9704,F,23,59.58
9705,F,18,260.29
9706,M,47,202.52
9707,F,29,42.66
9708,F,18,14.75
9709,F,44,287.88
9710,F,46,243.11
9711,M,65,117.65
9712,F,61,90.39
9713,M,19,61.98
9714,M,98,44.69
9715,F,72,68.74
9716,M,28,16.69
9717,F,45,212.66
9718,F,89,232.95
9719,F,50,247.58
9720,F,54,97.98
9721,F,19,299.53
9722,M,19,74.22
9723,F,51,79.57
9724,M,23,81.5
9725,F,53,86.67
9726,F,76,33.19
9727,F,73,52.84
9728,F,56,281.58
9729,F,98,285.98
9730,F,80,24.7
9731,F,62,284.54
9732,F,50,213.0
9733,F,99,182.54
9734,F,18,177.9
9735,M,86,270.59
9736,F,19,126.78
9737,F,96,173.04
9738,M,74,73.99
9739,F,21,230.36
9740,M,24,247.0
9741,F,32,251.26
9742,M,37,43.22
9743,F,61,46.92
9744,M,19,114.13
9745,F,63,207.16
9746,F,20,61.16
9747,F,54,263.05
9748,M,53,178.76
9749,F,61,165.62
9750,M,43,54.76
9751,F,40,55.39
9752,F,22,16.16
9753,F,26,42.33
9754,M,82,195.06
9755,F,45,24.65
9756,F,94,44.91
9757,F,35,175.91
9758,F,22,234.12
9759,F,36,252.19
9760,M,64,11.34
9761,F,84,103.29
9762,M,21,279.98
9763,F,40,262.8
9764,F,99,237.98
9765,F,23,239.62
9766,F,61,210.28
9767,M,34,59.0
9768,M,24,115.71
9769,M,39,75.39
9770,M,41,36.16
9771,F,43,184.86
9772,F,47,133.95
9773,F,66,253.02
9774,M,19,218.6
9775,M,23,237.02
9776,F,50,39.5
9777,F,36,92.15
9778,M,58,108.52
9779,F,59,121.42
9780,F,20,65.38
9781,F,82,137.97
9782,F,19,102.0
9783,F,35,136.79
9784,F,68,58.8
9785,F,21,234.91
9786,F,20,237.86
9787,F,90,8.46
9788,M,28,151.46
9789,M,20,197.07
9790,M,23,172.94
9791,F,19,282.31
9792,F,81,59.98
9793,M,45,273.27
9794,M,23,291.61
9795,M,47,35.26
9796,M,46,169.91
9797,F,24,234.81
9798,F,22,201.14
9799,F,52,202.58
9800,F,39,13.64
9801,F,62,217.36
9802,M,78,27.21
9803,M,90,245.59
9804,M,94,84.1
9805,M,50,104.83
9806,M,57,34.23
9807,F,97,148.6
9808,M,24,234.65
9809,M,40,218.7
9810,F,19,116.04
9811,F,25,25.65
9812,M,36,271.04
9813,F,18,36.83
9814,M,36,114.97
9815,F,33,204.59
9816,F,40,89.48
9817,M,18,144.48
9818,F,28,96.36
9819,F,54,255.26
9820,M,39,217.17
9821,F,58,165.32
9822,M,20,270.98
9823,F,48,241.35
9824,M,23,17.95
9825,M,83,167.42
9826,F,43,296.1
9827,F,22,24.88
9828,F,43,68.77
9829,M,21,137.17
9830,M,24,186.27
9831,F,23,32.82
9832,F,20,161.81
9833,F,22,199.34
9834,F,96,158.76
9835,M,26,91.96
9836,F,18,25.28
9837,F,75,104.1
9838,F,19,254.62
9839,F,46,245.27
9840,F,23,218.03
9841,M,27,103.67
9842,M,81,39.95
9843,F,37,125.34
9844,F,41,231.64
9845,F,23,57.31
9846,F,22,241.28
9847,F,29,59.29
9848,M,43,87.23
9849,F,80,273.52
9850,M,69,88.78
9851,M,89,169.44
9852,F,88,171.27
9853,F,20,121.64
9854,F,62,155.76
9855,F,21,217.07
9856,F,30,40.78
9857,F,18,63.91
9858,F,40,8.64
9859,F,20,235.74
9860,F,82,124.39
9861,F,90,292.57
9862,M,21,135.63
9863,F,38,52.37
9864,F,47,20.44
9865,F,63,157.52
9866,F,98,245.52
9867,F,20,144.62
9868,F,80,70.09
9869,F,23,213.83
9870,M,21,277.56
9871,F,39,61.31
9872,F,24,204.5
9873,M,68,148.03
9874,M,23,40.19
9875,F,28,5.67
9876,F,42,110.8
9877,F,58,130.01
9878,F,52,120.19
9879,F,88,53.32
9880,F,23,208.94
9881,F,21,189.43
9882,F,98,218.23
9883,F,43,249.4
9884,F,20,7.9
9885,M,32,126.87
9886,F,24,52.65
9887,F,20,127.25
9888,F,19,90.1
9889,F,44,45.8
9890,F,26,127.74
9891,F,87,187.23
9892,M,20,82.9
9893,M,35,228.29
9894,M,35,95.84
9895,F,24,11.83
9896,F,95,197.87
9897,F,19,136.84
9898,F,23,66.45
9899,F,73,97.14
9900,F,25,162.36
9901,M,21,136.8
9902,F,19,231.99
9903,M,28,39.74
9904,F,48,264.71
9905,M,20,99.43
9906,F,20,54.21
9907,M,66,206.36
9908,F,22,81.36
9909,F,38,99.1
9910,M,69,16.64
9911,F,98,159.77
9912,F,60,82.77
9913,F,22,144.66
9914,F,19,42.72
9915,F,90,254.18
9916,M,23,113.5
9917,F,23,5.72
9918,M,20,52.8
9919,F,59,258.72
9920,F,95,25.85
9921,F,47,89.97
9922,F,58,59.59
9923,M,44,215.13
9924,F,65,19.53
9925,F,29,10.93
9926,F,76,130.2
9927,F,21,70.05
9928,F,75,45.47
9929,F,84,169.59
9930,M,94,37.29
9931,M,20,203.93
9932,F,93,202.32
9933,F,72,255.88
9934,F,70,136.54
9935,F,22,58.95
9936,F,24,208.17
9937,M,23,262.18
9938,F,27,26.39
9939,F,22,266.41
9940,F,35,93.27
9941,F,25,15.3
9942,M,50,89.59
9943,M,49,206.05
9944,F,94,248.17
9945,F,39,271.82
9946,F,20,273.55
9947,M,21,189.21
9948,F,86,221.95
9949,F,18,89.0
9950,F,21,258.93
9951,F,20,213.22
9952,F,99,40.15
9953,F,25,151.16
9954,F,48,260.95
9955,M,32,52.61
9956,F,41,260.08
9957,F,72,239.82
9958,F,23,266.48
9959,M,19,8.03
9960,F,56,165.62
9961,F,28,209.86
9962,F,90,150.36
9963,M,24,228.59
9964,M,87,165.31
9965,F,21,188.48
9966,M,24,29.6
9967,F,35,233.67
9968,F,90,132.58
9969,F,18,85.41
9970,M,35,107.5
9971,F,21,82.75
9972,M,18,258.72
9973,M,22,25.14
9974,F,23,68.08
9975,F,19,216.01
9976,F,35,279.38
9977,F,32,214.19
9978,F,23,195.01
9979,F,29,266.1
9980,F,19,225.03
9981,F,19,46.72
9982,M,45,269.16
9983,M,30,258.23
9984,M,79,258.81
9985,M,18,114.01
9986,M,23,171.35
9987,F,39,10.42
9988,F,23,192.62
9989,M,20,169.37
9990,M,35,236.86
9991,F,23,230.07
9992,F,18,98.94
9993,F,18,161.08
9994,M,18,135.15
9995,F,20,244.33
9996,F,37,261.76
9997,F,48,79.68
9998,F,20,32.7
9999,F,58,63.61
10000,F,40,299.46
